machine_translated_fields,subject_en,spatial_representation_type_en,collection_en,frequency_en,id,jurisdiction_en,keywords_en,license_id_en,maintainer,maintainer_email,metadata_created,metadata_modified,name,org_title_at_publication_en,owner_org_en,formats_en,resource_date_published,resource_size,resource_url,resource_character_set_en,resource_language_en,resource_format_en,resource_related_type_en,resource_related_relationship_en,resource_type_en,resource_data_quality_en,restrictions,spatial,time_period_coverage_end,time_period_coverage_start,title_translated_eng,topic_category_en,dataset_type_en,org_section_en,program_page_url_en
"-","['Agriculture']","['Vector']","Open Maps","Not Planned","c7f8c2cb-4863-48a0-97fa-daafeb6b4395","Federal","['Grasslands', 'Western provinces']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2020-02-25T21:01:35.784Z","2023-04-13T18:17:14.719Z","c7f8c2cb-4863-48a0-97fa-daafeb6b4395","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/communityPastures/data_donnees/fgdb/COMMUNITY_PASTURES_GDB.zip', 'https://agriculture.canada.ca/atlas/data_donnees/communityPastures/data_donnees/geojson/COMMUNITY_PASTURE_GEOJSON.zip', 'https://agriculture.canada.ca/atlas/data_donnees/communityPastures/supportdocument_documentdesupport/en/Community_Pastures_Program_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/communityPastures/supportdocument_documentdesupport/fr/Programme_de_pâturages_communautaires_d_AAC_-_SPC.pdf']","['-']","['English', 'French']","['FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2019-03-31 00:00:00","2011-04-01 00:00:00","Community Pastures Program","Farming","Open Data","-","-"
"-","['Agriculture', 'Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","c820358f-9be8-4c9e-89af-c61031daa9d7","Federal","['Agriculture', 'Geographic data', 'Geographic information systems', 'Maps', 'Soil', 'Soil taxonomy']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2025-01-22T17:20:22.903Z","2025-01-23T19:00:20.107Z","c820358f-9be8-4c9e-89af-c61031daa9d7","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/data_donnees/raster/Silt/', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/en/ISO_19131_Soil_Landscape_Grids_of_Canada_100m_–_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/fr/Grilles_des_pedopaysages_du_Canada_100_m_-_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-138.0, 39.0], [-52.0, 39.0], [-52.0, 66.0], [-138.0, 66.0], [-138.0, 39.0]]]}","-","2025-01-20 00:00:00","Silt percentage (%) - Soil Landscape Grids of Canada, 100m","Farming,Environment,Geoscientific Information","Open Data","-","-"
"-","['Agriculture']","['Text Table']","Open Maps","Not Planned","c8217c8a-5ee5-4b1b-abda-9d69a1f516f7","Federal","['Agriculture']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2020-06-24T18:41:24.098Z","2024-06-17T19:41:16.024Z","c8217c8a-5ee5-4b1b-abda-9d69a1f516f7","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/bimat/data_donnees/csv/BIOMASS_MSW_INV_CSV.zip', 'https://agriculture.canada.ca/atlas/data_donnees/bimat/supportdocument_documentdesupport/en/ISO_19131_Biomass_Inventory_Mapping_and_Analysis_Tool_Business_Data_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/bimat/supportdocument_documentdesupport/fr/Donnees_de_gestion_de_l_Outil_cartographique_d_inventaire_de_la_biomasse_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf']","['-']","['English', 'French']","['CSV', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2020-06-10 00:00:00","Biomass Municipal Solid Waste Inventory","Farming","Open Data","-","-"
"-","['Form Descriptors']","['Grid']","Open Maps","Weekly","c8413f68-953b-4415-b24a-e8c0ffab6f61","Federal","['Agriculture', 'Climate', 'Crops', 'Remote sensing']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2021-07-19T16:41:28.120Z","2024-03-05T18:20:32.532Z","c8413f68-953b-4415-b24a-e8c0ffab6f61","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/calms/data_donnees/tif/mod_allquality_snowfraction_cloud_qaqc/', 'https://agriculture.canada.ca/atlas/data_donnees/calms/supportdocument_documentdesupport/en/Background_to_the_MODIS_NDVI_Composites.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/calms/supportdocument_documentdesupport/en/ISO_19131_CALMS_DATA_PRODUCTS_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/calms/supportdocument_documentdesupport/fr/ISO_19131_PRODUITS_DE_DONNEES_CALMS.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2000-03-01 00:00:00","The Canadian Ag-Land Monitoring System (CALMS) - Quality Control, Cloud and Snow Flags","Imagery Base Maps Earth Cover","Open Data","-","-"
"-","['Agriculture']","['Vector']","Open Maps","Not Planned","c848bd47-fc67-4c27-9857-933e4a1657a9","Federal","['Agriculture', 'Biomass', 'Earth sciences', 'Flora', 'Land cover', 'Land management', 'Soil']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2016-09-25T10:47:09.985Z","2024-09-10T19:37:47.809Z","c848bd47-fc67-4c27-9857-933e4a1657a9","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/data_donnees/fgdb/cli_land_capability_and_limitation_for_ag_1M_gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/data_donnees/geoJSON/cli_land_capability_and_limitation_for_ag_1M_geoJSON.zip', 'https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/supportdocument_documentdesupport/en/ISO_19131_Canada_Land_Inventory_CLI_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/supportdocument_documentdesupport/fr/Inventaire_des_terres_du_Canada_ITC_ISO_19131.pdf', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/cli_agr_comb_1m/FeatureServer/0']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","1994-01-01 00:00:00","1971-01-01 00:00:00","Canada Land Inventory (CLI) 1:1,000,000 - Land Capability and Limitation for Agriculture","Farming","Open Data","-","-"
"-","['Agriculture', 'Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","c9534015-e8b6-4e09-b2eb-2c9f8649208e","Federal","['Agriculture', 'Geographic data', 'Geographic information systems', 'Maps', 'Soil', 'Soil taxonomy']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2025-01-22T17:20:15.887Z","2025-01-23T19:00:13.963Z","c9534015-e8b6-4e09-b2eb-2c9f8649208e","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/data_donnees/raster/', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/en/ISO_19131_Soil_Landscape_Grids_of_Canada_100m_–_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/fr/Grilles_des_pedopaysages_du_Canada_100_m_-_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-138.0, 39.0], [-52.0, 39.0], [-52.0, 66.0], [-138.0, 66.0], [-138.0, 39.0]]]}","-","2025-01-20 00:00:00","Soil organic carbon (%) - Soil Landscape Grids of Canada, 100m","Farming,Environment,Geoscientific Information","Open Data","-","-"
"-","['Form Descriptors']","['Grid', 'Vector']","Open Maps","Not Planned","c9e3f92f-05d8-450f-84ef-ba7ada1097b0","Federal","['Agriculture', 'Farmlands', 'Hydrography', 'Topography']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2020-01-06T18:20:28.904Z","2023-04-08T14:00:37.556Z","c9e3f92f-05d8-450f-84ef-ba7ada1097b0","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['FGDB/GDB', 'GEOJSON', 'GeoTIF', 'LAS', 'PDF', 'SHP']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/wsaDams/data_donnees/fgdb/', 'https://agriculture.canada.ca/atlas/data_donnees/wsaDams/data_donnees/geojson/', 'https://agriculture.canada.ca/atlas/data_donnees/wsaDams/data_donnees/las/', 'https://agriculture.canada.ca/atlas/data_donnees/wsaDams/data_donnees/shp/', 'https://agriculture.canada.ca/atlas/data_donnees/wsaDams/data_donnees/tif/', 'https://agriculture.canada.ca/atlas/data_donnees/wsaDams/supportdocument_documentdesupport/en/ISO_19131_AAFC_and_Water_Security_Agency_Dams_LiDAR_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/wsaDams/supportdocument_documentdesupport/fr/Topographie_des_barrages_AAC_et_de_Agence_de_la_securite_de_approvisionnement_en_eau_-_SPC19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['FGDB/GDB', 'GEOJSON', 'GeoTIF', 'LAS', 'PDF', 'SHP']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2018-10-30 00:00:00","2018-09-01 00:00:00","Topography of AAFC and Water Security Agency Dams","Elevation","Open Data","-","-"
"-","['Agriculture', 'Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","ca0ca0ee-2770-4cbb-b89e-1196ce2ee6da","Federal","['Agriculture', 'Geographic data', 'Geographic information systems', 'Maps', 'Soil', 'Soil taxonomy']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2025-01-22T17:20:16.846Z","2025-01-23T19:00:15.047Z","ca0ca0ee-2770-4cbb-b89e-1196ce2ee6da","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/data_donnees/raster/???', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/en/ISO_19131_Soil_Landscape_Grids_of_Canada_100m_–_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/fr/Grilles_des_pedopaysages_du_Canada_100_m_-_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-138.0, 39.0], [-52.0, 39.0], [-52.0, 66.0], [-138.0, 66.0], [-138.0, 39.0]]]}","-","2025-01-20 00:00:00","Soil Great Group uncertainty - Soil Landscape Grids of Canada, 100m","Farming,Environment,Geoscientific Information","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","ca644468-2012-44eb-81fb-4c02f140f399","Federal","['Ecosystems', 'Environment', 'Land cover', 'Terrestrial ecosystems', 'Water']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-04-25T21:25:11.510Z","2024-09-10T19:38:04.083Z","ca644468-2012-44eb-81fb-4c02f140f399","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ez/nef_ecozone_land_wtr_area.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ez/nef_ecozone_land_wtr_area.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/42', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/42']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Total Land and Water Area by Ecozone","Biota","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Text Table']","Open Maps","As Needed","ca874ba4-e459-48c3-9f13-2dc443c97750","Federal","['AEI', 'Climate indicators', 'Earth sciences', 'Environment']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2021-03-31T19:41:21.977Z","2024-11-27T02:31:45.642Z","ca874ba4-e459-48c3-9f13-2dc443c97750","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/csv/nitrogen_lazote/', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/gdb/AEI_MGMNT_IROWCN_GDB.zip', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/geojson/AEI_MGMNT_IROWCN/', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/supportdocument_documentdesupport/en/ISO_19131_AgriEnvironmental_Indicator_(AEI)_Residual_Soil_Nitrogen_and_Risk_of_Water_Contamination_by_Nitrogen_Data_Series_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/supportdocument_documentdesupport/fr/SPC_ISO_19131_Indicateur_agroenvironnemental_Azote_residuel_dans_sol_et_risque_contamination_eau_par_azote.pdf', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Azote_r%C3%A9siduel_du_sol_2021/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Residual_soil_nitrogen_2021/FeatureServer']","['-']","['English', 'French']","['CSV', 'ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-128.88, 41.67], [-52.37, 41.67], [-52.37, 59.18], [-128.88, 59.18], [-128.88, 41.67]]]}","2018-01-01 00:00:00","1981-01-01 00:00:00","Agri-Environmental Indicator – Residual Soil Nitrogen","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Not Planned","cb29b370-3639-4645-9ef9-b1ef131837b7","Federal","['Agriculture', 'Soil taxonomy']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2016-09-25T11:20:10.710Z","2024-09-10T19:37:53.350Z","cb29b370-3639-4645-9ef9-b1ef131837b7","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/soilLandscapesOfCanada90mGrid/data_donnees/tif/gridded_slc_90m.zip', 'https://agriculture.canada.ca/atlas/data_donnees/soilLandscapesOfCanada90mGrid/supportdocument_documentdesupport/en/ISO_19131_Gridded_SLC_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/soilLandscapesOfCanada90mGrid/supportdocument_documentdesupport/en/Versioning%20of%20GlobalSoilMap.net%20raster%20property%20maps.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/soilLandscapesOfCanada90mGrid/supportdocument_documentdesupport/fr/Pedo_paysages_quadrilles_du_Canada_SPC.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-138.0, 39.0], [-52.0, 39.0], [-52.0, 66.0], [-138.0, 66.0], [-138.0, 39.0]]]}","-","2018-01-01 00:00:00","Gridded Soil Landscapes of Canada","Geoscientific Information","Open Data","-","-"
"-","['Agriculture']","['Grid']","Open Maps","Not Planned","cb3d7dec-ecc6-498b-ac17-949e03f29549","Federal","['Agriculture', 'Crop insurance', 'Crops', 'Farmlands', 'Forage crops', 'Satellites']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2018-03-07T16:02:03.438Z","2024-02-15T19:14:21.524Z","cb3d7dec-ecc6-498b-ac17-949e03f29549","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/annual-crop-inventory', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/data_donnees/tif/2017/', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/aci_crop_classifications_iac_classifications_des_cultures.csv', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/en/ISO%2019131_AAFC_Annual_Crop_Inventory_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/fr/Inventaire_annuel_des_cultures_d_AAC_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/inventaire-annuel-cultures', 'https://agriculture.canada.ca/atlas/rest/services/imageservices/annual_crop_inventory_2017/ImageServer', 'https://agriculture.canada.ca/atlas/rest/services/servicesimage/inventaire_annuel_des_cultures_2017/ImageServer', 'https://agriculture.canada.ca/atlas/services/imageservices/annual_crop_inventory_2017/ImageServer/WMSServer?request=GetCapabilities&service=WMS', 'https://agriculture.canada.ca/atlas/services/servicesimage/inventaire_annuel_des_cultures_2011/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['CSV', 'ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-60.0, 36.0], [-60.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","2017-12-31 00:00:00","2017-01-01 00:00:00","Annual Crop Inventory 2017","Farming","Open Data","-","-"
"-","['Agriculture', 'Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Not Planned","ce7873ff-fbc0-4864-946e-6a1b4d739154","Federal","['Agriculture', 'Crop insurance', 'Crops', 'Farmlands', 'Forage crops', 'Geographic data', 'Geographic information systems', 'Geography', 'Geomatics', 'Land cover', 'Remote sensing', 'Satellites']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T11:59:29.966Z","2024-06-17T19:40:13.478Z","ce7873ff-fbc0-4864-946e-6a1b4d739154","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/aci', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/data_donnees/tif/2009/', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/aci_crop_classifications_iac_classifications_des_cultures.csv', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/en/ISO%2019131_AAFC_Annual_Crop_Inventory_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/fr/Inventaire_annuel_des_cultures_d_AAC_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/iac', 'https://agriculture.canada.ca/atlas/rest/services/imageservices/annual_crop_inventory_2009/ImageServer', 'https://agriculture.canada.ca/atlas/services/imageservices/annual_crop_inventory_2009/ImageServer/WMSServer?request=GetCapabilities&service=WMS&version=1.3.0', 'https://agriculture.canada.ca/atlas/services/servicesimage/inventaire_annuel_des_cultures_2009/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['CSV', 'ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-60.0, 36.0], [-60.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","2009-12-31 00:00:00","2009-01-01 00:00:00","Annual Crop Inventory 2009","Farming,Environment,Geoscientific Information,Imagery Base Maps Earth Cover","Open Data","-","-"
